fuelTypeCode,stationName,streetAddress,intersectionDirections,city,state,zip,latitude,longitude,stationPhone,statusCode,groupsWithAccessCode,accessDaysTime,cardsAccepted,bdBlends,ngFillTypeCode,ngPSI,evLevel1EVSENum,evLevel2EVSENum,evDCFastCount,evNetwork,evNetworkWeb,geocodeStatus,dateLastConfirmed,ID,updatedAt,ownerTypeCode,openDate,ngVehicleClass,lpgPrimary,e85BlenderPump,evConnectorTypes,accessCode,country,groupsWithAccessCodeFrench,accessDetailCode,facilityType,cngDispenserNum,cngTotalCompressionCapacity,cngStorageCapacity,e85OtherEthanolBlends,evPricing,lpgNozzleTypes,cngFillTypeCode,cngPSI,cngVehicleClass,evOnSiteRenewableSource,restrictedAccess,cngOnSiteRenewableSource,lngVehicleClass,npsUnitName,cngStationSellsRenewableNatrualGas,lngStationSellsRenewableNatrualGas,maximumVehicleClass,evWorkplaceCharging,geoLocation
ELEC,Best Western Greeley,2563 W 29th St,,Greeley,CO,80631,40.3913556536576,-104.723776962386,970-330-7495,E,Public - Credit card at all times,24 hours daily; customer use only,A D Debit M V,,,,,1,,Non-Networked,,GPS,11/09/2023,197753,2024-01-31 22:07:01 UTC,P,10/12/2021,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,HOTEL,,,,,Free for guest use,,,,,,true,,,,,,LD,false,POINT (-104.723776962386 40.3913556536576)
ELEC,ZOCALO WEST #1,5501 Spine Rd,,Boulder,CO,80301,40.074428,-105.203182,888-758-4389,E,Public,Mon 8:00am - 5:00pm; Tue 8:00am - 5:00pm; Wed 8:00am - 5:00pm; Thu 8:00am - 5:00pm; Fri 8:00am - 5:00pm; Sat 8:00am - 5:00pm; Sun 8:00am - 5:00pm,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182744,2024-02-01 00:40:04 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.203182 40.074428)
ELEC,Kum & Go #650 - Tesla Supercharger,17970 Knollwood Drive,,Monument,CO,80132,39.09231906,-104.8526079,877-798-3752,E,Public,24 hours daily,,,,,,,8,Tesla,https://www.tesla.com/supercharger,GPS,07/01/2023,189686,2023-07-14 19:41:28 UTC,P,05/10/2021,,,,TESLA,public,US,Public,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,false,POINT (-104.8526079 39.09231906)
ELEC,COW 1ST STATION NGW,8855 Eaton St,,Westminster,CO,80031,39.857942,-105.059008,888-758-4389,E,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,174129,2024-02-01 00:29:49 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.059008 39.857942)
ELEC,HION NETWORK OURAY DC1,1230 Main Street,,Ouray,CO,81427,38.02955,-107.673392,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,186032,2024-02-01 01:07:59 UTC,,03/10/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.673392 38.02955)
ELEC,GWV9+32 (US-ABU-6AC-1),GWV9+32,,Littleton,CO,80125,39.543168,-105.084488,866-576-1495,E,Public,24 hours daily,A ACCOUNT_BALANCE D M V,,,,,1,,RIVIAN_WAYPOINTS,https://rivian.com/experience/charging,GPS,02/01/2024,236533,2024-02-01 02:21:14 UTC,,11/03/2022,,,,J1772,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-105.084488 39.543168)
ELEC,CHARGER 01 GARAGE SOUTH,10860 New Allegiance Dr,,Colorado Springs,CO,80923,38.989178,-104.809845,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,311293,2024-02-01 01:47:18 UTC,,09/22/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.809845 38.989178)
ELEC,VAIL PARKING NORTH STATION,75 S Frontage Rd W,,Vail,CO,81657,39.644115,-106.37962,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,228955,2024-02-01 01:35:30 UTC,,09/23/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.37962 39.644115)
ELEC,AURARIA 5TH ST GARAGE 8,650 Walnut St,,Denver,CO,80204,39.7431,-105.01065,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,174171,2024-02-01 00:51:32 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.01065 39.7431)
ELEC,NORTHOFNELL NONGARAGE EV4,555 E Durant Ave,,Aspen,CO,81611,39.292494,-106.921906,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,327067,2024-02-01 01:52:58 UTC,,01/31/2024,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.921906 39.292494)
ELEC,Legacy Vacation Club - Steamboat Springs Hilltop - Tesla Destination,1000 High Point Dr,,Steamboat Springs,CO,80487,40.469556,-106.824093,970-879-2900  877-798-3752,E,Public,,,,,,,6,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113595,2023-01-18 15:15:20 UTC,P,12/08/2017,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-106.824093 40.469556)
ELEC,"Kohl's SW Denver, CO",8444 S Kipling Pkwy,,Littleton,CO,80127,39.561981005,-105.108043905,888-264-2208,E,Public,Mon 8:00am - 10:00pm; Tue 8:00am - 10:00pm; Wed 8:00am - 10:00pm; Thu 8:00am - 10:00pm; Fri 8:00am - 10:00pm; Sat 8:00am - 10:00pm; Sun 8:00am - 10:00pm,,,,,,2,,Volta,https://voltacharging.com/,GPS,02/01/2024,212412,2024-02-01 02:19:49 UTC,,10/21/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,false,,,,,,LD,false,POINT (-105.108043905 39.561981005)
ELEC,"Walgreens - Denver, CO #11101",7190 E Hampden Ave,,Denver,CO,80224,39.652644,-104.905078,800-663-5633,E,Public,24 hours daily,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,189814,2024-02-01 00:07:46 UTC,,05/20/2021,,,,J1772,public,US,Public,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,false,POINT (-104.905078 39.652644)
ELEC,Manitou Art Center - Tesla Destination,513 Manitou Ave,,Manitou Springs,CO,80829,38.857167,-104.911329,719-685-1861  877-798-3752,E,Public,,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113584,2023-01-18 15:15:20 UTC,P,01/25/2016,,,,J1772 TESLA,public,US,Public,,MUSEUM,,,,,Free,,,,,,,,,,,,,false,POINT (-104.911329 38.857167)
ELEC,WIND CREST WIND CREST 2,3235 Mill Vista Rd,,Highlands Ranch,CO,80129,39.560335,-105.029874,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,316421,2024-02-01 01:52:25 UTC,,11/01/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.029874 39.560335)
ELEC,UNIV. OF COLO FOLSOM ADA1,Stadium Dr,,Boulder,CO,80302,40.010405,-105.265096,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,183532,2024-02-01 01:13:40 UTC,,01/29/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.265096 40.010405)
ELEC,COPPER VILLAGE CLUBHOUSE 1,615 Balanced Rock Way,,Grand Junction,CO,81505,39.094103,-108.598152,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,256219,2024-02-01 01:38:12 UTC,,03/11/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-108.598152 39.094103)
ELEC,ELDORA ELCP2208,2861 Eldora Ski Rd,,Nederland,CO,80466,39.936622,-105.589043,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,240758,2024-02-01 01:39:36 UTC,,12/31/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.589043 39.936622)
ELEC,RIDGWAYSCHOOLS RIDGWAY HS #1,1200 Green St,,Ridgway,CO,81432,38.163385,-107.757493,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,190295,2024-02-01 01:18:23 UTC,,05/28/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.757493 38.163385)
ELEC,Located in parking lot next to building 11522,11516 Wadsworth Blvd,,Broomfield,CO,80020,39.9049989,-105.079752,800-663-5633,E,Public,24 hours daily,,,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,262706,2024-02-01 00:06:09 UTC,,08/14/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.079752 39.9049989)
ELEC,BRECKENRIDGE GARAGE 03,80 North Park Ave,,Breckenridge,CO,80424,39.48359,-106.047928,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,200656,2024-02-01 01:24:05 UTC,,11/06/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.047928 39.48359)
ELEC,Phil Long Ford of Denver Commercial Vehicle Center,7977 W Tufts Ave,,Denver,CO,80123,39.63390494333857,-105.08581277727976,949-945-2000,E,Public,24 hours daily,,,,,,4,,EVGATEWAY,http://evgateway.com/,GPS,01/10/2023,240844,2023-06-20 21:41:11 UTC,P,07/06/2022,,,,J1772,public,US,Public,,CAR_DEALER,,,,,Free,,,,,,false,,,,,,LD,false,POINT (-105.08581277727976 39.63390494333857)
ELEC,DENVER INDUSTRY STATION 2,3001 Brighton Blvd,,Denver,CO,80216,39.765265,-104.986115,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,255501,2024-02-01 00:30:05 UTC,,03/03/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.986115 39.765265)
ELEC,Wagon Wheel Conoco,14989 US-385,,Julesburg,CO,80737,40.966489,-102.246913,866-816-7584,E,Public,,,,,,,,2,EV Connect,http://evconnect.com/,GPS,02/01/2024,231049,2024-02-01 02:14:58 UTC,,09/30/2022,,,,J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-102.246913 40.966489)
ELEC,COW ON-STREET 1,5862 W Central Ave,,Westminster,CO,80031,39.85972,-105.061165,888-758-4389,E,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,228934,2024-02-01 01:31:48 UTC,,09/23/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.061165 39.85972)
ELEC,VICTORIA EV STN VICTORIA EV 2,102 S Victoria Ave,,Pueblo,CO,81003,38.265439,-104.613567,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,119020,2024-02-01 00:46:06 UTC,,03/08/2019,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.613567 38.265439)
ELEC,Penterra Plaza Parking Garage,8100 East Union Avenue,,Denver,CO,80237,39.62922,-104.8943108,888-998-2546,E,Public,24 hours daily,,,,,,4,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,310249,2024-02-01 00:12:35 UTC,,05/12/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.8943108 39.62922)
ELEC,Monarch Mountain - Tesla Destination,23715 W Hwy 50,,Monarch,CO,81227,38.512443,-106.331987,719-530-5000  877-798-3752,E,Public,,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,10/06/2022,113587,2023-01-18 15:15:20 UTC,P,12/19/2016,,,,J1772 TESLA,public,US,Public,,REC_SPORTS_FACILITY,,,,,Free,,,,,,,,,,,,,false,POINT (-106.331987 38.512443)
ELEC,Phillips 66 Castle Pines Pkwy,7610 N Debbie Ln,,Castle Pines,CO,80104,39.47252,-104.875677,866-816-7584,E,Public,,,,,,,,4,EV Connect,http://evconnect.com/,GPS,02/01/2024,320867,2024-02-01 02:15:37 UTC,,11/29/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.875677 39.47252)
E85,Kum & Go #668,3091 N Chestnut St,,Colorado Springs,CO,80907,38.876961,-104.83703,719-424-4580,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,GPS,03/08/2023,62260,2024-01-31 22:07:01 UTC,P,06/01/2014,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-104.83703 38.876961)
E85,Kum & Go #674,1021 S Nevada,,Colorado Springs,CO,80903,38.818602,-104.822111,719-362-8082,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-9,03/08/2023,60086,2024-01-31 22:07:01 UTC,P,11/15/2013,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-104.822111 38.818602)
ELEC,"7-ELEVEN, INC. 38083 WMNST PL4",7382 Federal Boulevard,,Westminster,CO,80030,39.83039,-105.023927,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,317057,2024-02-01 01:53:07 UTC,,11/09/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.023927 39.83039)
ELEC,EVTrail HQ,6146 Mountain Brook St,,Colorado Springs,CO,80923,38.921223,-104.698552,833-692-6787,E,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,,,,1,,AMPUP,https://ampup.io/,200-9,10/11/2022,229564,2023-02-14 15:54:11 UTC,P,09/15/2022,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,OFFICE_BLDG,,,,,,,,,,,false,,,,,,LD,false,POINT (-104.698552 38.921223)
LPG,Glaser Energy Group,215 Auburn Dr,,Colorado Springs,CO,80909,38.836518,-104.76244,719-596-4765,E,Public,"8am-5pm M-F, 8am-12pm Sat; must have state decal",Cash D M V,,,,,,,,,200-9,01/09/2024,14554,2024-01-31 22:07:01 UTC,P,07/08/1999,,true,,,public,US,Public,,FUEL_RESELLER,,,,,,"[""ACME""]",,,,,false,,,,,,HD,,POINT (-104.76244 38.836518)
ELEC,YMCA - EPC WINDRIVER,55 Mountainside Dr,,Estes Park,CO,80511,40.339118,-105.575607,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,316072,2024-02-01 01:50:03 UTC,,10/27/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.575607 40.339118)
ELEC,Howling Cow Café,5821 W Co Rd 54E,,Bellvue,CO,80512,40.6481083690335,-105.182678804788,970-980-9560,E,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,Non-Networked,,GPS,12/13/2022,236063,2023-02-14 15:54:11 UTC,P,11/08/2022,,,,J1772,public,US,Public - Carte de crédit en tout temps,CREDIT_CARD_ALWAYS,PARKING_LOT,,,,,,,,,,,false,,,,,,LD,false,POINT (-105.182678804788 40.6481083690335)
ELEC,3801 Havana-1,3801 Havana Street,,Denver,CO,80239,39.770811,-104.8668058,800-663-5633,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,195151,2024-02-01 00:12:36 UTC,,03/25/2019,,,,J1772,public,US,Public,,,,,,,FREE,,,,,,,,,,,,,false,POINT (-104.8668058 39.770811)
ELEC,University of Colorado - Colorado Springs - Alpine Parking Garage,4622 Stanton Rd,Located on the 1st floor-visitor parking,Colorado Springs,CO,80918,38.897629,-104.80704,,E,Public,24 hours daily; pay lot,,,,,,2,,Non-Networked,,GPS,11/10/2022,63024,2023-02-14 15:54:11 UTC,P,06/01/2014,,,,J1772,public,US,Public,,COLLEGE_CAMPUS,,,,,$1 per hour,,,,,,false,,,,,,LD,false,POINT (-104.80704 38.897629)
ELEC,FORT COLLINS CIVIC CENTER,120 N Mason St,,Fort Collins,CO,80524,40.588596,-105.078445,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,163805,2024-02-01 01:05:53 UTC,,07/02/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.078445 40.588596)
ELEC,PUEBLO CC AUTO STATION #4,900 W Orman Ave,,Pueblo,CO,81004,38.26343,-104.637831,888-758-4389,E,Public,24 hours daily,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,262830,2024-02-01 01:42:29 UTC,,06/17/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.637831 38.26343)
ELEC,Stanford Place II,"7979 E Tufts Ave., Garage Level A",The stations are located on garage level A just past the Level A Lobby Entrance.,Denver,CO,80237,39.6334112,-104.8980532,800-663-5633,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,147989,2024-02-01 00:11:13 UTC,,12/29/2015,,,,J1772,public,US,Public,,,,,,,$1.00-$8.00/Hr Variable Parking Fee,,,,,,,,,,,,,false,POINT (-104.8980532 39.6334112)
ELEC,2424 US Highway 6 (US-349-9LS-2A),2424 US Highway 6,,Grand Junction,CO,81505,39.0905674,-108.6041652,866-576-1495,E,Public,24 hours daily; for Rivian use only,A ACCOUNT_BALANCE D M V,,,,,,1,RIVIAN_ADVENTURE,https://rivian.com/experience/charging,GPS,02/01/2024,262419,2024-02-01 02:21:35 UTC,,06/08/2023,,,,J1772COMBO,public,US,Public,,PUBLIC,,,,,,,,,,,,,,,,,,false,POINT (-108.6041652 39.0905674)
ELEC,ECG COUNTY BLDG 2,551 Broadway St,,Eagle,CO,81631,39.651953,-106.828357,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,235532,2024-02-01 00:40:09 UTC,,11/02/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.828357 39.651953)
E85,Kum & Go #335,16351 Green Valley Ranch Blvd,,Denver,CO,80239,39.783989,-104.797077,303-375-4218,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-8,03/08/2023,149684,2024-01-31 22:07:01 UTC,P,11/14/2019,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-104.797077 39.783989)
ELEC,BVSD NEDERLAND HIGH1,597 County Road 130,,Nederland,CO,80466,39.95294,-105.525729,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,182769,2024-02-01 00:41:46 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.525729 39.95294)
ELEC,ANNEX SITE GEORGETOWN PL3,1120 Argentine St,,Georgetown,CO,80444,39.711727,-105.695703,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,260651,2024-02-01 01:44:18 UTC,,05/11/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.695703 39.711727)
ELEC,FOCUS CORP ENTERPRISE 2,3000 Lawrence Street,,Denver,CO,80205,39.761593,-104.978753,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,194324,2024-02-01 01:21:45 UTC,,08/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.978753 39.761593)
E85,Kum & Go #643,3802 N Nevada Ave,,Colorado Springs,CO,80907,38.886399,-104.81993,720-734-2004,E,Public,24 hours daily,A Cash D FuelMan M V Voyager Wright_Exp,,,,,,,,,200-9,03/08/2023,201136,2024-01-31 22:07:01 UTC,P,10/29/2020,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-104.81993 38.886399)
ELEC,HION NETWORK LA JUNTA DC2,5 Walmart Way,,La Junta,CO,81050,38.000613,-103.592864,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,192875,2024-02-01 01:20:16 UTC,,07/15/2021,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-103.592864 38.000613)
ELEC,VAIL PARKING RED SANDSTONE 3,551 N Frontage Rd W,,Vail,CO,81657,39.646037,-106.389868,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,220746,2024-02-01 00:43:44 UTC,,06/04/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-106.389868 39.646037)
ELEC,KUM & GO RIFLE PL4,705 Taugenbaugh Boulevard,,Rifle,CO,81650,39.522197,-107.777683,888-758-4389,E,Public,24 hours daily,,,,,,,1,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,260925,2024-02-01 01:44:33 UTC,,05/17/2023,,,,CHADEMO J1772COMBO,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.777683 39.522197)
ELEC,The Gant - Tesla Destination,610 S West End St,,Aspen,CO,81611,39.1844849,-106.81437,970-925-5000  877-798-3752,E,Public,,,,,,,2,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,10/06/2022,113526,2023-01-18 15:15:20 UTC,P,10/08/2015,,,,J1772 TESLA,public,US,Public,,HOTEL,,,,,Free,,,,,,,,,,,,,false,POINT (-106.81437 39.1844849)
ELEC,Firestone Complete Auto Care - Parker,10501 South Parker Road,,Parker,CO,80134,39.525882,-104.766813,888-998-2546,E,Public,24 hours daily,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,02/01/2024,260777,2024-02-01 00:10:58 UTC,,03/29/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.766813 39.525882)
ELEC,750 MAIN STATION #1,750 Main St,,Grand Junction,CO,81501,39.067513,-108.560026,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,181232,2024-02-01 01:08:53 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-108.560026 39.067513)
ELEC,PURPLE CLIFFS SPACES 3 & 4,1305 Escalante Dr,,Durango,CO,81303,37.222718,-107.859527,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,185395,2024-02-01 01:15:15 UTC,,02/26/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-107.859527 37.222718)
ELEC,Basalt Library,14 Midland Ave,,Basalt,CO,81621,39.366217,-107.037081,,E,Public,24 hours daily,A ACCOUNT_BALANCE CREDIT D Debit M V,,,,,4,,EVMATCH,https://www.evmatch.com,200-9,10/12/2023,308859,2024-01-31 22:07:01 UTC,P,04/17/2023,,,,J1772,public,US,Public,,LIBRARY,,,,,,,,,,,false,,,,,,LD,false,POINT (-107.037081 39.366217)
ELEC,AC DA 2,1000 Judicial Center Dr,,Brighton,CO,80601,39.971774,-104.759994,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,225959,2024-02-01 01:32:36 UTC,,08/20/2022,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.759994 39.971774)
ELEC,PLAZA GARAGE PLAZA GARAGE 2,670 18th St,,Denver,CO,80202,39.747224,-104.989239,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,175715,2024-02-01 00:59:24 UTC,,01/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.989239 39.747224)
ELEC,COLO STATE UNIV LAUREL 3,933-951 W Laurel St,,Fort Collins,CO,80521,40.577977,-105.093136,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,63185,2024-02-01 00:44:06 UTC,,09/03/2014,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.093136 40.577977)
E85,Kum & Go #676,2588 Airport Rd,,Colorado Springs,CO,80910,38.82565,-104.7815,719-434-4749,E,Public,24 hours daily,A Cash D M V Voyager Wright_Exp,,,,,,,,,GPS,03/08/2023,65841,2024-01-31 22:07:01 UTC,P,08/21/2014,,,true,,public,US,Public,,CONVENIENCE_STORE,,,,"[""E15""]",,,,,,,false,,,,,,,,POINT (-104.7815 38.82565)
ELEC,ASPEN STATION ASPEN STATION,18837-18863 E Baltic Pl,,Aurora,CO,80013,39.67996,-104.769458,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,161433,2024-02-01 00:22:59 UTC,,06/12/2020,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.769458 39.67996)
ELEC,FOCUS CORP ENTERPRISE 1,3000 Lawrence Street,,Denver,CO,80205,39.761524,-104.978715,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,194325,2024-02-01 01:21:45 UTC,,08/27/2021,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-104.978715 39.761524)
ELEC,BRECK BREWERY BRECKBREW1,2990 Brewery Ln,,Littleton,CO,80120,39.594128,-105.024661,888-758-4389,E,Public,24 hours daily,,,,,,2,,ChargePoint Network,http://www.chargepoint.com/,GPS,02/01/2024,254452,2024-02-01 01:40:58 UTC,,02/23/2023,,,,J1772,public,US,Public,,,,,,,,,,,,,,,,,,,,false,POINT (-105.024661 39.594128)
ELEC,Holiday Inn Express,17140 W Colfax Ave,,Golden,CO,80401,39.722082,-105.192637,303-278-2388,E,Public,24 hours daily; for guest use only,,,,,,4,,Non-Networked,,200-9,12/13/2023,82465,2024-01-31 22:07:01 UTC,P,07/01/2016,,,,J1772,public,US,Public,,HOTEL,,,,,,,,,,,true,,,,,,MD,false,POINT (-105.192637 39.722082)
